Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
t1,H1_H2_H3_MASS_SASA_SCT_PKA_PKB_,xgb,0.8581769526004791,7.735924155734549,0.014416158232918674,129.75913751065104,11.328908246068137
t1,H1_H2_P1_P2_V_NCI_MASS_SASA_,xgb,0.8572689414024353,7.7787157188264064,0.014517365214234506,131.4144323086261,11.38873628391906
t1,H1_H2_P1_P2_V_NCI_MASS_SCT_,xgb,0.8495870172977448,7.9793073600362465,0.014890022959061163,138.87235484014226,11.69333878227555
t1,H1_H2_P1_P2_V_NCI_MASS_PKA_,xgb,0.8504241526126861,7.911763656998876,0.014751122306107067,137.6582350439311,11.651699968900306
t1,H1_H2_P1_P2_V_NCI_MASS_PKB_,xgb,0.8568140506744385,7.813751455484388,0.014579361894227542,132.1787423515325,11.418582422356865
t1,H1_H2_P1_P2_V_NCI_SASA_SCT_,xgb,0.8541876554489136,7.892096189620477,0.014735648935757444,133.8354977568892,11.496592432801785
t1,H1_H2_P1_P2_V_NCI_SASA_PKA_,xgb,0.8552780032157898,7.939959955962848,0.014821722479037125,133.12884103002972,11.473343358891352
t1,H1_H2_P1_P2_V_NCI_SASA_PKB_,xgb,0.858881950378418,7.718670626394179,0.014387546077761961,129.82098718825574,11.323826786419925
t1,H1_H2_P1_P2_V_NCI_SCT_PKA_,xgb,0.846840912103653,8.005052672159959,0.014944952267427283,141.3364062342023,11.807809801639628
t1,H1_H2_P1_P2_V_NCI_SCT_PKB_,xgb,0.856019389629364,7.787946362231343,0.01453862181314931,132.80086209699016,11.44872924429826
t1,H1_H2_P1_P2_V_NCI_PKA_PKB_,xgb,0.8505033493041992,7.957773018879825,0.014848124504529945,137.91436038117277,11.672648907560069
t1,H1_H2_P1_P2_V_MASS_SASA_SCT_,xgb,0.8514790832996368,7.922175494505943,0.01477206836481527,136.56601468484126,11.599634585528774
t1,H1_H2_P1_P2_V_MASS_SASA_PKA_,xgb,0.849925833940506,7.887912275898296,0.01470943789785063,138.14553821756346,11.66021558357524
t1,H1_H2_P1_P2_V_MASS_SASA_PKB_,xgb,0.8609801709651947,7.573127115981082,0.014138849738526044,128.04864440595247,11.236164071840859
t1,H1_H2_P1_P2_V_MASS_SCT_PKA_,xgb,0.8496170043945312,7.990715584909405,0.014905301830871655,138.49663435514972,11.679862812253461
t1,H1_H2_P1_P2_V_MASS_SCT_PKB_,xgb,0.858536171913147,7.71141664989316,0.014389231488843293,130.36979863809682,11.348133921571701
t1,H1_H2_P1_P2_V_MASS_PKA_PKB_,xgb,0.8578073740005493,7.691807374386205,0.01435392619308123,130.46325194195086,11.324197004579627
