Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
vert_mnm,H2_H3_,xgb,0.9818556815806151,4.587615745665607,0.010232622435393784,67.77190158770824,8.05980491657031
vert_mnm,H2_H3_,gbr,0.9814307447458361,4.916172222935641,0.010936701988766687,69.40288395345354,8.168345421748233
vert_mnm,H2_P1_,gbr,0.980742357604077,5.05174119815763,0.011162712614168284,71.22757154853113,8.315819910494515
vert_mnm,H2_P1_,xgb,0.9797844237207609,4.982227325302274,0.01105990631168276,74.68725034620218,8.51641653618166
vert_mnm,H2_P2_,xgb,0.9818474902749704,5.055806774962092,0.011101723278768277,67.22923184986867,8.070291915798913
vert_mnm,H2_P2_,gbr,0.9812959492493842,5.254013203179058,0.011520093566555494,69.21482255106109,8.164795781157824
vert_mnm,H2_V_,xgb,0.9832726843015029,4.684305380201164,0.010369249952160178,62.16042196422293,7.716823610513115
vert_mnm,H2_V_,gbr,0.9826077102540924,4.944783364580083,0.010908534389726356,64.62021544370307,7.883007456366575
vert_mnm,H2_NCI_,xgb,0.9827963986134804,4.550548551256703,0.01010750343225553,64.04540314226912,7.8339515947597675
vert_mnm,H2_NCI_,gbr,0.9823386370508249,4.712231869770877,0.01046613349632718,65.49584356100122,7.966539064001195
vert_mnm,H2_MASS_,xgb,0.9808025850593916,5.1661491134471325,0.011348239237618008,71.30863976804133,8.320219719217183
vert_mnm,H2_MASS_,gbr,0.9805280342604702,5.35954862166494,0.011747038408229507,72.37500240529344,8.35688472161831
vert_mnm,H2_SASA_,xgb,0.9820501073648471,4.940702071959126,0.010847525055643131,66.5649131918814,8.040468210097087
vert_mnm,H2_SASA_,gbr,0.9818490258361369,5.164836403356441,0.011332726486962883,67.38585841717574,8.046982416191948
vert_mnm,H2_SCT_,gbr,0.9794071025152855,5.503210460127339,0.01213482928168261,76.3562344083871,8.609311386412228
vert_mnm,H2_SCT_,xgb,0.9778274835089842,5.418890977645537,0.011949929068963938,81.68333232261959,8.906084200085303
vert_mnm,H2_PKA_,xgb,0.9820523820031937,4.69082865409329,0.010418497529049501,66.84162825237581,7.983717001258396
vert_mnm,H2_PKA_,gbr,0.9817581369015217,4.778896569432485,0.010632692020718062,68.00786362815434,8.066777227515612
vert_mnm,H2_PKB_,xgb,0.9842225060330536,4.495680362989871,0.009974265660433532,58.699873911771434,7.4909268706467715
vert_mnm,H2_PKB_,gbr,0.9832965813954704,4.697668823929137,0.01041401733456938,62.15224627083536,7.715514772618822
vert_mnm,H3_P1_,gbr,0.9815167695066925,4.847927667540864,0.010756755932253727,68.65606797806774,8.183070570919108
vert_mnm,H3_P1_,xgb,0.9809624514616301,4.707052168975212,0.01052172666400572,70.36411814676676,8.29479566222863
vert_mnm,H3_P2_,xgb,0.9831907264828315,4.547630970525928,0.01015208853391987,62.83327680844949,7.7360763333339095
vert_mnm,H3_P2_,gbr,0.982175169893169,4.847798503339381,0.010790163102369646,66.41127513439012,7.968873668248551
vert_mnm,H3_V_,gbr,0.9832579426248136,4.692586519436895,0.010426354773903263,62.5368794797321,7.738109346236188
vert_mnm,H3_V_,xgb,0.9831975736618318,4.50586600442638,0.010042969558481222,62.76332900998286,7.688816363769051
